id,date_time,author,headline,read_count,main
99,2020/11/6,宣传部,刘忠范院士来福州大学考察指导,1052,新闻中心讯/11月6日上午，第十三届全国政协常委、北京市政协副主席、中国科学院院士、北京石墨烯研究院（BGI）院长、北京大学博雅讲席教授，北京大学纳米科学与技术研究中心主任刘忠范一行来福州大学考察指导。福州大学党委书记张天明、校长付贤智、副校长林键在旗山校区会见了客人。党办校办、图书馆、国家大学科技园管委会、化学学院等相关部门负责人一同参加会见。在付贤智校长和林键副校长的陪同下，刘忠范院士一行参观了旗山校区校园、校史馆，走访了国家大学科技园和能源与环境光催化国家重点实验室，详细了解了学校一流学科建设情况，对学校的校园景观建设、学科特色、人才培养等方面给予充分肯定。在教工活动中心，张天明书记和付贤智校长向刘忠范院士介绍了学校的基本概况，以及学校“双一流”学科——化学学科的建设情况，希望刘忠范院士给予福州大学更多支持和指导。刘忠范院士还将做客福州大学嘉锡讲坛，于6日下午在博学厅作以《石墨烯新材料：从科学到工程》为主题的讲座报告。（蓝苗摄影报道）参观校园参观校史馆参观国家大学科技园和能源与环境光催化国家重点实验室
100,2020/11/6,机电工程实践中心供稿,张天明书记到机电工程实践中心调研,651,新闻中心讯/11月2日，校党委书记张天明一行到机电工程实践中心调研。张天明书记一行从三千创客空间、工程训练实践区到刀具博物馆，听取了机电工程实践中心相关负责人的工作汇报，并与学生交流。看到新疆籍学生，关切询问他们的生活、学习情况。在钳工实践区，张天明书记拿起锉刀纠正学生的动作，勉励学生要在生产实践中体悟劳动。张天明书记到机电工程实践中心调研与学生交流
101,2020/11/5,宣传部,福州大学召开学习贯彻党的十九届五中全会精神会议,618,新闻中心讯/为深入学习贯彻党的十九届五中全会精神，11月4日下午，福州大学在图书馆博学厅召开学习贯彻党的十九届五中全会精神会议。校党委副书记林生主持会议并讲话。全校副处级（校聘）以上干部参加会议。会议指出，党的十九届五中全会是在决胜全面建成小康社会、开启全面建设社会主义现代化国家新征程的关键时刻召开的重要会议。全会充分肯定党的十九届四中全会以来中央政治局的工作，高度评价决胜全面建成小康社会取得的决定性成就。习近平总书记的重要讲话，系统分析了我国发展面临的国际国内形势，系统阐述了全面把握新发展阶段、着力构建新发展格局的丰富内涵和重大要求，深刻回答了我国发展中一系列重大理论和实践问题，为全面建设社会主义现代化国家提供了根本遵循。全会审议通过的规划《建议》，提出了到二〇三五年基本实现社会主义现代化远景目标，提出了“十四五”时期经济社会发展的指导思想、遵循原则、主要目标和重大任务举措，是夺取全面建设社会主义现代化国家新胜利的纲领性文件，必将为实现第二个百年奋斗目标、实现中华民族伟大复兴的中国梦奠定坚实基础。认真学习宣传贯彻党的十九届五中全会精神，深入学习领会习近平总书记重要讲话精神，自觉把思想和行动统一到党中央决策部署上来，对我们明确新方向、开启新征程、实现新发展具有十分重要的指导意义。林生副书记就下一阶段如何推动全校兴起学习贯彻党的十九届五中全会精神热潮，谈了四点意见。一是要凝聚思想共识，解决好“为什么学”的问题。要提升政治站位，充分认识学习贯彻党的十九届五中全会的重大意义，把学习贯彻十九届五中全会精神作为当前和今后一个时期的重要政治任务，带领全校师生员工切实把思想和行动统一到党的十九届五中全会精神上来。二是要明确方向重点，解决好“学什么”的问题。在学习过程中，要把握好五中全会精神的重点，学原文、悟原理，学准吃透《建议》和总书记的重要讲话精神，从中学出对党的领导和中国特色社会主义制度的高度自信，学出斗争精神和斗争意志，学出谋划事业、干事创业的方法论，确保学有所得、学有所成。三是要掌握方式方法，解决好“怎么学”的问题。要深入系统学习。要弘扬马克思主义学风，坚持理论联系实际，结合学校实际和本职工作，把自己摆进去，把职责摆进去，学以致用、知行合一；要分层分类开展，领导干部要先学一步，学深一层，做好表率。各二级党委要认真组织，把五中全会精神传达到每一个基层党支部、每一名党员，实现全覆盖。要创新学习形式，开展专题培训，充分利用网络平台和碎片化时间，提升学习效果；要加强宣传引导，注重宣传工作整体推进，营造学习贯彻五中全会的浓厚氛围；要深化研究阐述，充分发挥学校社科类学科的专业优势，依托各类研究机构、智库，加强对五中全会的理论研究和阐述解读，提升理论供给，积极资政建言。四是要狠抓贯彻落实，解决好“怎么干”的问题。要对照党的十九届五中全会确定的各项目标任务，对照中央《建议》确定的各项目标任务，有针对性地谋划、推进和落实。高校作为“科教兴国战略、人才强国战略、创新驱动发展战略”这三大战略的集中交汇点和重要阵地，要充分发挥自身的独特优势，为全面建设社会主义现代化国家提供强大的科技支撑、人才支撑和创新支撑。结合福州大学实际，要重点做好以下两项工作：一要认真总结好“十三五”，规划好“十四五”。 二要深化内涵式发展，加快推进“双一流”建设。以评价体系改革为重要抓手，全面深化学校教育综合改革，加快治理体系和治理能力现代化，推动学校内涵式高质量发展，不断提升人才培养水平和能力，加快推进学校“双一流”建设。（蓝苗摄影报道）校党委副书记林生简要传达学习了党的十九届五中全会精神会议现场??
102,2020/11/4,宣传部,省发改委来校调研高校教育收费管理,581,新闻中心讯/11月4日上午，省发改委党组成员魏明镇一行4人来福州大学调研高校教育收费管理，座谈会在行政南楼举行。校党委书记张天明、副校长黄志刚，党办校办、计划财务处、发展规划与学科建设处等相关部门负责人参加会议。张天明书记代表学校对省发改委来校调研表示热烈欢迎，对省发改委长期以来在教育收费方面给予学校的指导和帮助表示感谢。他总体介绍了学校的教育收费管理情况，希望省发改委给予学校更多的政策指导和支持，进一步提升学校收费管理水平，促进学校“双一流”建设。计划财务处负责人从学校基本情况、学校学费收入和支出情况等方面作了详细汇报。随后，双方围绕高校教育收费管理进行交流和讨论，并交换了意见。?会议现场? 蓝苗摄
103,2020/11/3,宣传部,省委常委、福州市委书记林宝金来福州大学视察工作,1462,新闻中心讯/11月2日上午，省委常委、福州市委书记林宝金赴福州地区大学新校区，实地调研高校重点实验室和研究（体验）中心，与学校负责人、学科带头人畅谈新技术、新材料等前沿领域发展前景，强调要把握大趋势，下好先手棋，加强核心技术攻关，推进产学研用深度融合，加快建设一流大学城。市领导张忠、杨新坚、林中麟，福州大学党委书记张天明、校长付贤智参加有关调研。来到福州大学金属橡胶工程研究中心，林宝金听取了中心发展规划介绍，希望学校发挥“双一流”资源优势，在创新引领、成果转化、人才培育等方面作出更大贡献。林宝金强调，要深入学习贯彻党的十九届五中全会精神，按照习近平总书记当年提出的大学城规划建设理念，落实省委、省政府的工作要求，对标一流、突出共享、统筹资源，全力建好大学城。要发挥高校优势，建设一批顶尖的创新平台（实验室），加强量子科技、新材料等领域技术攻关，用好科技成果转化公共服务平台，促进更多成果转化落地。要系统推进新校区建设及配套提升工作，强化精品意识，加强风貌管控，打造大学城山清水秀的生态空间。要发挥大学新校区管委会统筹协调作用，加强高校、属地等多方协同联动，推动高校体育馆、图书馆等设施高效利用，推进大学城共建共治共享。（节选? 内容来源于福州日报? 记者/陈敏灵）省委常委、福州市委书记林宝金来福州大学视察工作?? 蓝苗? 摄?
104,2020/11/3,校友会供稿,科创兴业  校企共赢  福州大学厦门校友会首届科技节召开,350,新闻中心讯/10月31日，由福州大学厦门校友会主办，地矿环资厦门校友会和化学化工厦门校友会联合承办的“福州大学厦门校友会首届科技节”在厦门召开。校党委张星副书记，学校校友会、科技开发部、厦门工艺美术学院、石油化工学院、环境与资源学院、紫金矿业学院、化学学院等相关部门负责人和老师应邀出席活动。厦门校友会顾问陈津、郭勇毅、李波、曾琳、黄长庚等近百位校友参加活动。会上，学校科技开发部及有关学院负责人分别向校友们介绍了学校的产学研情况和学院的科技成果和对接人，厦门校友会企业家代表，厦门钨业股份有限公司董事长黄长庚校友介绍了厦门钨业的历史发展进程、行业地位及科技方面的创新情况。厦门校友会施少雄执行会长表示科创兴业，校企共赢，科学技术是第一生产力，创新是引领发展的第一动力。福州大学的科技实力底蕴深厚，让母校的科技成果落地校友企业，推动校企合作，是校友的共同心声和共同愿望。校党委张星副书记代表学校授予厦门校友会“福州大学产学研合作和科技成果转化服务基地”牌匾并发表致辞，他对首届科技节的举办表示祝贺，并对厦门校友会的创新意识表示赞赏。他表示厦门校友会校友企业众多，具备非常好的产学研合作和科技成果转化基础，校企一定可以合作共赢。校友会相关负责人表示，厦门校友会首届科技节活动创意来自之前张星副书记为厦门校友所作的《做好科技成果转化 助推校友企业发展》专题分享，历经将近两个月筹备，数次开会讨论，希望通过科技节的活动促进打造校友与母校的“发展共同体”。科技节启动仪式校党委张星副书记代表学校授予厦门校友会“福州大学产学研合作和科技成果转化服务基地”牌匾
105,2020/11/3,机械学院供稿,林键副校长参加小平科技创新团队党支部主题党日活动,385,新闻中心讯/10月30日下午，林键副校长在机械学院南楼401会议室参加小平科技创新团队党支部主题党日活动。机械学院相关负责人及小平科技创新团队党支部全体成员参加活动。活动一开始，支部党员、博士生黄异按照第六届中国国际“互联网+”大学生创新创业大赛要求，进行“疾测先锋—开启太赫兹生物医学检测‘芯’纪元”项目路演。随后，与会同志对项目展示方式、核心技术、财务分析等方面进行讨论并提出了改进和提升建议。林键副校长认真听取了项目的介绍，仔细询问项目推进情况，通过与大家进行深入的探讨，帮助项目进一步理清了思路，找准了定位和项目的特色，为项目备战国赛打好坚实基础。同时，他提出要进一步强化党建引领，更好发挥支部的示范引领和辐射带动作用，不仅作为科学研究、创新创业的领头羊，更要在人才培养和服务社会中为经济社会发展提供更强的智力支持。小平科技创新团队党支部作为建立在科技创新团队上的党支部，切实发挥党支部思想引领、凝心聚力、攻坚克难的作用，将基层党建与大学生创新创业教育相融合、与人才培养根本任务相融合、与经济社会发展需求相融合，构建了党建工作与科技创新事业发展的有效融合机制。团队曾先后荣获全国首批大学生“小平科技创新团队”、全国党建工作样板党支部、福建省先进基层党组织、福建省高校先进基层党组织、福建省青年五四奖章集体和第二届全国高校“两学一做”支部风采展示活动特色作品等荣誉。林键副校长参加小平科技创新团队党支部主题党日活动
106,2020/11/3,统战部供稿,省政协理论和调研处、福大党委统战部开展党支部联合党日活动,408,新闻中心讯/11月3日上午，省政协理论和调研处党支部来到福州大学，与福州大学党委统战部党支部再次开展联合党日活动。省政协机关党组成员、研究室主任陈熙满，福州大学党委副书记林生应邀出席。与会人员共同学习党的十九届五中全会精神。大家一致认为，五中全会召开时机特殊、主题鲜明、影响深远，具有里程碑意义。习近平总书记的工作报告和重要讲话，高瞻远瞩，视野恢弘，坚定清醒，担当有为，彰显了走中国特色社会主义道路的自豪和自信，是确保全面建设社会主义现代化国家开好局、起好步的纲领性文件和行动指南。大家一致表示，要把学习贯彻党的十九届五中全会精神作为当前和今后一个时期的重大政治任务，通过多种渠道和形式深化学习研讨，加深对全会精神和习近平总书记重要讲话精神的理解把握，把思想和行动统一到全会精神和省委部署要求上来，进一步增强做好政协理论研究和高校统战工作的责任感和使命感，更好地为各级政协委员和党外人士履职服务。在联合党日活动中，两个支部把党建工作和业务工作紧密结合起来，协商讨论了福州大学参加省政协十二届四次会议大会发言组稿事宜，并就进一步做好基层党支部工作进行了深入的交流研讨。陈熙满主任一行在林生副书记等的陪同下，参观考察了福州大学校园建设。（图/周师炜）省政协理论和调研处、福大党委统战部开展党支部联合党日活动参观考察福州大学校园建设?
107,2020/11/2,校团委供稿,入围项目数量全国高校第一 福大五个志愿服务项目入围中国志愿服务项目大赛终评,467,新闻中心讯/11月1日，第五届中国青年志愿服务项目大赛公布了入围终评的志愿服务项目。其中由福州大学选送的五个志愿服务项目全部入围终评，入围项目数量在全国高校中名列第一。“一线有你，后方有我”同心战疫云端千人支教项目：新冠疫情紧要时刻，率先大规模组织青年师生，面向福建省抗疫一线医务人员子女，提供在线一对一线上陪伴式支教服务，通过课业辅导、兴趣引导、心理疏导等全方位服务，切实解除逆行者的后顾之忧。项目后期，将战“疫”中形成的志愿服务标准化模式，推广到2020中国航天大会会务志愿者招募与管理、闽侯农民工子女的支教服务以及面向南平建瓯贫困家庭儿童支教等工作。热血相伴，生命相髓——高校造血干细胞捐献志愿服务项目：2015年，福大学子自发建立福建首支高校造血干细胞捐献志愿服务队，以提升大众对“捐献无害”观念接受度，扩大中华骨髓库高校入库志愿者覆盖面为目标，引导高校意向入库者加入中华骨髓库，给白血病患者带去生的希望。“匠心筑梦——残疾人职业技能培训计划”项目（经管学院牵头）：自2012年起，连续九年为特殊儿童提供职业培训、搭建就业平台、建设成长档案，解决了福清特教学校176名学生就业问题，带动毕业生就业率由11%增至65%，有效改善残疾人就业现状。“守善于心，义修为行”——义务维修服务项目（物信学院牵头）：是一项主要针对社会弱势群体开展的志愿活动，服务内容涵盖家电维修、残疾人辅具开发等，项目具有党团支部健全，服务时间长、服务范围广等特点，至今已有了42年的历史，团队不断创新，利用大数据拓展服务范围，足迹遍布八闽大地。“救在心，技在手”——急救员养成计划项目：项目成立于2006年，团队构建“讲-学-练-考”急救员培养体系，并以急救员为圆心，辐射“政、企、社”群体，旨在带动全社会树立“黄金四分钟”意识，提高民众自救互救能力，普及急救知识进每一户家庭。近年来，福州大学坚持青年“既是参与者，也是受益者”的工作理念，推动志愿服务建设内涵式发展，立足实践教育守正创新。通过高校志愿服务工作实现立德树人，引导福大学子在学思践悟中坚定理想信念，在奋发有为中践行初心使命，以习近平新时代中国特色社会主义思想铸魂育人，为民族复兴伟业筑牢人才根基。?
108,2020/11/2,宣传部,四川省教育厅来访调研交流会举行,499,新闻中心讯/11月2日下午，四川省委教育工委副书记、教育厅党组成员李国贵一行5人来访福州大学，调研高校人才工作，调研交流会在行政南楼举行。福州大学党委副书记张星，党办、校办，教师工作部、人事处相关负责人参加会议。张星副书记代表学校对李国贵副书记一行的到来表示欢迎，并简要介绍了福州大学的基本概况。教师工作部、人事处相关负责人介绍了学校人才工作支持政策和工作举措，分享了高层次人才引育、高层次人才服务保障方面的经验做法。双方围绕人才机制体制、平台建设、人才政策、服务保障等方面进行了交流探讨。座谈会现场? 蓝苗摄?
109,2020/11/2,法学院供稿,全国法学专家学者汇聚福州大学为环境立法工作贡献智慧力量,546,新闻中心讯/10月31日上午，中国法学会环境资源法学研究会 2020 年会暨 2020 年全国环境资源法学研讨会开幕式在福州大学旗山校区举行。会议由中国法学会环境资源法学研究会和福州大学主办，福州大学法学院承办，为期两天。此次研讨会是当前新冠肺炎疫情正在全球肆虐时期，围绕“习近平总书记关于生态文明法治的重要论述研究”“环境健康风险规制与生物安全法治”“环境健康风险规制中的法律与科学协同”“环境健康风险规制基础理论”“环境健康风险规制国外经验借鉴”“环境健康风险评估与管控”6个议题召开的具有特殊意义的研讨会，对组织专家学者开展疫情防控常态下环境立法研究工作及服务地方应对重大突发公共卫生事件能力和水平贡献积极力量。来自全国150余名环境资源法学专家学者和社会知名人士参加了本次研讨会。中国法学会副会长、中国法学会环境资源法学研究会会长、清华大学双聘教授吕忠梅，福建省政协副主席许维泽，福建省委政法委常务副书记、省法学会党组书记、常务副会长王敏夫，全国人大常委会法工委行政法室副主任刘海涛，福建省生态环境厅副厅长陈明义，福建省政协委员、社法委专职副主任张长松，中国法学会研究部副主任崔美娟，福州大学党委书记张天明出席了本次开幕式，开幕式由中国法学会环境资源法学研究会副会长兼秘书长秦天宝主持。张天明书记向与会领导和专家学者表示欢迎和感谢，并简要介绍了福州大学的基本办学情况。他表示，此次研讨会定将有力推进环境资源法相关学科发展，促进学术交流，同时也是福州大学一次难得的学习机会，必将促进福州大学法学学科的建设与发展，希望与会专家为学校法学的发展多提宝贵意见，并预祝年会取得圆满成功。陈明义副厅长围绕习近平生态文明思想与十九届五中全会提出的生态战略部署，指出了生态文明建设对福建省的重要意义，并从环境质量高、绿色发展强、生态制度优三个方面简要介绍福建省生态环境建设，表示本次会议为福建省学习借鉴环境资源法学理论，加快福建省生态文明法治建设，进一步提升生态文明建设水平提供了难得的学习机会。王敏夫副书记以习近平生态文明思想与福建省生态文明建设的密切联系为切入点，明确生态环境保护与经济社会发展的辩证关系，并表示本次会议对深入推进健康中国、美丽中国建设的意义。希望我省的法律工作者以及实践工作者以此为契机，进一步加强交流合作，着力提升我省环境资源法学研究和法治实践，为生态建设和高质量发展超越提供智力支撑。?许维泽副主席指出，近年来美丽中国的建设迈出了坚实的步伐，而保护生态环境必须依靠制度、依靠法治，要坚决贯彻习近平总书记的生态文明法治建设理念，执行好福建省的生态文明建设蓝图。他强调，本次研讨会紧跟形势，对习近平生态文明思想和环境领域热点问题进行研究，具有很强的现实针对性，对当前的生态文明建设具有积极意义。吕忠梅副会长结合十九届五中全会对于中国未来生态文明建设所描绘的蓝图及“十四五”规划所提出的目标任务，详细介绍了守住生态自然安全边界、建立健全生态文明发展的统筹协调机制、建设人与自然和谐共生的现代化三项具体任务，并结合目前国际疫情局势强调了环境健康风险防范与生态风险防范的重要性，进一步明确了本次论坛的主题与任务。福建省委常委、政法委书记罗东川还来校会见了吕忠梅副会长，校党委书记张天明、党办校办与法学院负责人陪同会见。?校党委书记张天明致辞开幕式现场福建省委常委、政法委书记罗东川来校会见参加全国环境法研讨会的中国法学会副会长吕忠梅?
110,2020/11/2,本站编辑,福州市委组织部到化学学院调研毕业生留榕工作,591,新闻中心讯/10月30日，福州市委组织部林舫副部长一行7人到化学学院调研博士、硕士毕业生留榕工作情况，校人事处、学生处部门负责人、化学学院博士、硕士毕业生共60多人参加座谈会。化学学院负责人首先介绍了化学学院人才培养的总体情况、学生近年来就业情况以及学院科研服务福州产业的发展情况。在座谈会上，林舫副部长介绍了近年来福州人才工作的总体情况，深入细致地解读了福州近年来开展人才引进、人才培养工作的理念、措施、成果和反响。林舫副部长表示，自2016年以来，福州市着力深化人才发展体制机制改革，打造“榕博汇”等人才引进平台，引进培养了1500多名博士，建成了1400多套配套完善的酒店式人才公寓；尤其是近年来福州市重点引进培养一批市管引进生，经过精心培养、正在福州市社会经济各条战线上发挥着积极作用。他指出，福州市高度重视人才，着力推行有力度、有精度、有温度的人才政策。参会学子们全神贯注的聆听了市委组织部相关负责人的详细介绍，参会的优秀博士、硕士纷纷踊跃发言，热情表达了希望留榕就业创业的心愿，并就福州市人才政策的具体细节、发展平台等关心的问题进行了提问交流，市委组织部相关负责人一一进行了详细解答。化学学院负责人表示，将继续做好“请进来”和主动“走出去”的工作，加强福州市人才政策的宣传，对接福州市的优势资源，用好用足人才政策，鼓励优秀毕业生留榕发展，为福州市的发展贡献青春力量。座谈会现场
111,2020/11/2,紫金矿业学院供稿,福州大学厦门校友会首届科技节成立大会举行,259,新闻中心讯/10月31日，由福州大学厦门校友会主办的“科创兴业，校企共赢”首届科技节成立大会在厦门召开。校党委副书记张星携校相关单位负责人参加会议。会上，厦门校友会介绍了首届科技节成立的重大意义，希望母校的科技成果能在校友企业中得到应用。张星副书记介绍了一年来学校取得的成绩，祝愿校友企业做大做强，希望校友继续关心关注母校发展，推动相关科技成果转化为现实生产力，共谋发展，并祝贺首届科技节取得圆满成功。紫金学院相关负责人介绍了学院的概况、办学规模以及建院来科研项目尤其是横向项目的开展情况，并希望能为校友企业服务。
112,2020/11/1,全媒体中心文字记者团/杨雨晨、刘小路、朱明慧,陈荣辉研究员做客嘉锡讲坛  讲述“数字福建”的发展历程,337,新闻中心讯/10月29日晚，福建省数字福建建设领导小组办公室主任陈荣辉研究员做客福州大学第551期嘉锡讲坛，为福大学子带来题为《从“数字福建”到“数字中国”》的讲座。“数字化是经济发展的新动力、新引擎”，陈荣辉研究员强调了数字建设的重要作用。他认为，在未来，可以通过优化营商环境、推进场景招商和推进数据招商等方式来推动“数字福建”建设。陈荣辉研究员紧密围绕数字福建的源起、建设经验、主要成果、未来工作四个部分，对“从数字福建到数字中国”的主题进行细致地阐述。他以在福州举办的“第三届数字中国建设峰会”为切入口，概括出“数字福建”建设特点，引出数字福建建设的理论源头和实践起点。随后，他向同学们展示了“数字福建”建设20年中所取得的成果：方便利民的远程医疗；“互联网+政务”的智慧服务；利用好大数据优势的八闽健康码……在从“数字福建”到“数字中国”的突破上，他指出，“数字福建”要将区块链、人工智能等数字产业化产品与云服务、云计算等产业数字化产物相结合。在提问环节，陈荣辉研究员细致地解答同学们提出的问题。针对“数字福建”建设对于外省的借鉴意义”这一问题，陈荣辉研究员从战略性层面做出了回答，强调了“统建共享”理念对于数字建设的深远意义。最后，福州大学图书馆馆长刘敏榕为陈荣辉研究员颁发了福州大学嘉锡讲坛荣誉证书。在本次讲座中，陈荣辉研究员用自身的工作经验，向同学们展示了“数字福建”建设取得重大成果背后的努力，介绍了从“数字福建”到“数字中国”中的经验积累。土木学院的童同学听完讲座后说道：“陈研究员的汇报给我打开了一扇新的大门，作为土木学院的学生，我们应该紧跟发展趋势，积极投身‘数字建筑’的研究中，为我国的发展尽一份绵薄之力。”陈荣辉研究员曾任福建省计委综合处副处长兼经济研究所所长、综合处处长、政策法规处处长，2018年9月起任福建省数字福建建设领导小组办公室主任、福建省大数据管理局局长。?陈荣辉研究员开讲? 全媒体视传部? 杨光煜 摄参与讲座的同学提问? 全媒体视传部 杨光煜 摄为陈荣辉研究员颁发讲座证书?? 全媒体视传部 吴佳霖 摄讲座现场? 全媒体视传部 吴佳霖 摄
113,2020/10/30,组织部、党校供稿,中组部来校开展干部教育培训实地抽评,924,新闻中心讯/10月29日下午，中组部干教局副局长程霜枫带队的评估组一行3人来校，就福州大学贯彻落实《干部教育培训工作条例》《2018—2022年全国干部教育培训规划》（以下简称“《条例》《规划》”）实施情况进行抽评检查和实地调研，福建省委组织部部务会成员、省委非公企业和社会组织工委专职副书记孙智英等陪同，校党委张天明书记、林生副书记参加调研。?评估组一行参观了校史馆、刘敏榕工作室、石油化工学院等单位，实地调研了福州大学基础设施建设，深入了解学校干部教育培训工作的基本情况。调研过程中，评估组对福州大学贯彻落实《条例》《规划》情况，以及在发挥干部教育主阵地主渠道作用上的创新和成效给予充分肯定，并对学校下一步的工作和未来的规划提出了宝贵意见。张天明书记表示，福州大学将进一步发掘培训资源，坚持校内与校外相结合、线上与线下相结合，促进干部教育培训质量全面提升。（图/蓝苗)?参观校史馆参观刘敏榕工作室参观石油化工学院??
114,2020/10/30,网络安全与信息化办公室供稿,福州大学开展2020年网络安全应急演练,296,10月30日上午，福州大学2020年网络安全应急演练在明德厅举行。林键副校长出席活动并担任网络安全应急演练总指挥，参加演练的有各单位分管网络安全的主要负责人和网络安全员、信息员。本次演练以实战方式开展，设置真实的网站篡改攻击场景，对应Ⅱ级（重大）网络安全事件，现场演示了网络攻击态势、应急处置、恢复运行等环节，顺利完成现场演练任务。演练前，网信办组织各单位网络安全员、信息员进行应急处置培训。林键副校长对演练效果以及受攻击网站所在单位的快速响应表示充分的肯定，要求各单位认真总结，查找问题和不足，按照“有备无患”的原则，进一步完善应急预案，建立一支训练有素、指挥科学、反应迅速、战斗力强的应急处置队伍。他提出三点要求：一是要提高政治站位。网络安全是国家安全的一部分，必须深入贯彻落实习近平总书记重要指示精神，树立正确的网络安全观，保持高度敏感，筑牢网络安全防线。二是要强化责任落实。在校党委的正确领导下，各单位要严格落实网络安全工作责任制，切实担负起网络意识形态和网络空间安全工作主体责任。要强化网络内容建设与管理，让网络空间更加清朗；要坚决防控网上风险，建立健全网上风险防范机制；要加强网络生态综合治理，完善快速联动处置机制；要加强统筹协调，做到守土有责、守土尽责；要健全网络安全工作责任体系，做到“层层有责、人人尽责、时时排险、处处安全”。三是要抓好应急处置。完善各项应急预案，进一步细化应急处置流程和工作要求，开展必要的应急演练，确保突发事件处置准确到位、快速有效，营造清朗的校园网络空间和网络生态。（图/周师炜）林键副校长作讲话应急演练现场???
115,2020/10/30,党委统战部、经管学院供稿,经管学院周小亮教授荣获民建中央2020年参政议政工作先进表彰,860,新闻中心讯/10月28日上午，民建中央召开2020年参政议政年会，对2020年在会中央参政议政工作中有突出贡献的先进单位、先进个人、反映社情民意信息先进个人和会中央专门委员会进行表彰。福州大学经济管理学院周小亮教授荣获“参政议政工作先进个人”和“反映社情民意工作先进个人”两项表彰。周小亮教授现为民建中央经济委员会副主任、福州大学民建经济研究院院长、福州市政协常委、博士生导师。据悉，福州大学民建经济研究院于2013年成立，是我国首家由民主党派与高校联合成立的研究机构。近年来，该研究院在资政建言方面取得丰硕成果，向民建中央、中共福建省委等提交了81篇高质量水平的资政建言稿。?
116,2020/10/30,机械学院供稿,机械学院研究生喜获第三届雁栖航天论坛优秀论文奖,305,"新闻中心讯/近日，第三届雁栖航天论坛在中国人民解放军航天工程大学隆重举行。在优秀论文颁奖仪式上，由机械学院陈力教授指导，博士研究生朱安和硕士研究生曾晨东撰写的论文双双获得优秀论文奖，并一同作为代表上台领奖。据悉，本次论坛共收到210余篇论文，其中22篇被评为优秀论文，其他优秀论文?代表来自解放军海军工程大学、中国空间技术研究院、中国科学院国家空间科学中心等高校及科研院所。本次论坛堪称航天领域的学术盛会，12位两院院士,相关部门领导,航天领域人才,企业代表等共计300多名专家学者和近百个单位齐聚一堂。数十位专家共话太空安全，交流深切感悟，发表真知灼见，碰撞思想火花，展示航天风采。“人民英雄”国家荣誉获得者、在抗击新冠肺炎疫情中作出重大贡献的中国工程院院士陈薇受邀出席论坛，并做了关于《重组新冠疫苗研发进展》的报告。陈薇院士在报告中寄语青年后辈仰望天空，脚踏实地大处着眼，小处着手终会成为有用之人。"
117,2020/10/30,学生工作部（处）供稿,福州大学全体政工干部学习常态化疫情防控下心理调适知识,241,新闻中心讯/10月29日上午，由学生工作部（处）、研究生工作部（处）主办，建筑与城乡规划学院承办的福州大学辅导员能力素养提升培训——《常态化疫情防控下政工干部心理调适》专题讲座在建筑学院报告厅成功举办。本次讲座由福建师范大学心理学院副院长、博导、福建省心理学会秘书长孟迎芳教授主讲，各学院分管学生工作副书记、专兼职辅导员共一百多人参加了本次讲座。孟教授从日常工作生活出发，通过生动详实的案例，结合最新心理学研究成果，从心理状态认识、心理健康理解、心理不适调节三大要点展开。首先，她指出对心理状态的认识应注意习惯性思维模式和事情不确定性的影响。其次，孟教授强调心理健康包括对内平衡和对外适应，且心理健康具有动态性。最后，孟教授从问题取向应对方式和情绪取向应对方式2个方向分别给出具体的心理调适建议，包括接纳不确定性、转换心理参照点、做减法、关注可控部分、寻找替代行为、表达情绪、调整认知关注点、运用刻意练习等。本次讲座兼具趣味性、实用性和科学性，对政工干部加强学习常态化疫情防控下心理调适具有很强的针对性、前瞻性和指导性。相关知识不仅让政工干部对心理健康状态、情绪压力管理有了更为深刻的认识和体会，也帮助政工干部以更加高昂斗志和饱满精神积极投入疫情防控和学生工作中。?
